date,value,update_date
2004-03-26,134.39474,2022-07-24
2004-03-29,134.4855,2022-07-24
2004-03-30,134.56905,2022-07-24
2004-03-31,134.65545,2022-07-24
2004-04-01,136.6,2022-07-24
2004-04-02,136.815,2022-07-24
2004-04-05,136.78,2022-07-24
2004-04-06,136.745,2022-07-24
2004-04-07,136.752,2022-07-24
2004-04-08,136.80333,2022-07-24
2004-04-09,136.86286,2022-07-24
2004-04-12,136.8925,2022-07-24
2004-04-13,136.86444,2022-07-24
2004-04-14,136.822,2022-07-24
2004-04-15,136.77727,2022-07-24
2004-04-16,136.73417,2022-07-24
2004-04-19,136.65846,2022-07-24
2004-04-20,136.57286,2022-07-24
2004-04-21,136.474,2022-07-24
2004-04-22,136.385,2022-07-24
2004-04-23,136.31353,2022-07-24
2004-04-26,136.24556,2022-07-24
2004-04-27,136.18895,2022-07-24
2004-04-28,136.1495,2022-07-24
2004-04-29,136.08619,2022-07-24
2004-04-30,136.05045,2022-07-24
2004-05-05,134.89,2022-07-24
2004-05-06,134.74,2022-07-24
2004-05-07,134.69,2022-07-24
2004-05-11,134.5225,2022-07-24
2004-05-12,134.28,2022-07-24
2004-05-13,134.08333,2022-07-24
2004-05-14,133.77571,2022-07-24
2004-05-17,133.5375,2022-07-24
2004-05-18,133.42556,2022-07-24
2004-05-19,133.359,2022-07-24
2004-05-20,133.35727,2022-07-24
2004-05-21,133.35917,2022-07-24
2004-05-24,133.38231,2022-07-24
2004-05-25,133.38786,2022-07-24
2004-05-26,133.39267,2022-07-24
2004-05-27,133.40688,2022-07-24
2004-05-28,133.43706,2022-07-24
2004-05-31,133.50167,2022-07-24
2004-06-01,134.59,2022-07-24
2004-06-02,134.5,2022-07-24
2004-06-03,134.53333,2022-07-24
2004-06-04,134.4725,2022-07-24
2004-06-07,134.37,2022-07-24
2004-06-08,134.26167,2022-07-24
2004-06-09,134.17571,2022-07-24
2004-06-10,134.07375,2022-07-24
2004-06-11,133.98889,2022-07-24
2004-06-15,133.865,2022-07-24
2004-06-16,133.80364,2022-07-24
2004-06-17,133.77833,2022-07-24
2004-06-18,133.80385,2022-07-24
2004-06-21,133.85929,2022-07-24
2004-06-22,133.912,2022-07-24
2004-06-23,133.94188,2022-07-24
2004-06-24,133.98235,2022-07-24
2004-06-25,133.99611,2022-07-24
2004-06-28,134.02316,2022-07-24
2004-06-29,134.06,2022-07-24
2004-06-30,134.10476,2022-07-24
2004-07-01,134.67,2022-07-24
2004-07-02,134.69,2022-07-24
2004-07-05,134.72667,2022-07-24
2004-07-06,134.7025,2022-07-24
2004-07-07,134.534,2022-07-24
2004-07-08,134.43167,2022-07-24
2004-07-09,134.37,2022-07-24
2004-07-12,134.38875,2022-07-24
2004-07-13,134.38222,2022-07-24
2004-07-14,134.437,2022-07-24
2004-07-15,134.52909,2022-07-24
2004-07-16,134.63417,2022-07-24
2004-07-19,134.73308,2022-07-24
2004-07-20,134.825,2022-07-24
2004-07-21,134.884,2022-07-24
2004-07-22,134.94313,2022-07-24
2004-07-23,135,2022-07-24
2004-07-26,135.05667,2022-07-24
2004-07-27,135.11579,2022-07-24
